average_stand_diameter_gt15_mean,average_stand_diameter_gt20_mean,average_stand_diameter,average_stand_length_gt200_mean,canopy_cover_broadleaves,canopy_cover_whole_stand_gt60_mean,old_grow_indicator,stand_age,mean_temperature_yr_last,mean_temperature_yr,tree_extent,tree_height_mean,tree_height_stdev,tree_remove,volume_spruce_gt150
1,1,14.772056152956713,1,7.274230358592572,1,1,50.10547078049805,285.8880728826176,286.63532326358177,1655.460994548528,11.747446146373466,5.763607354595989,0,0
1,1,16.369017731256356,1,6.2487738240498745,1,1,55.54353944577797,285.84886240230855,286.6025880529031,1267.353100745764,13.446113485714353,5.835183074666844,48.01991164498031,0
1,1,14.908396527520306,1,8.12956048916522,1,1,51.450081277897766,285.87352121696966,286.62249570248184,4717.543430224909,12.085051990076428,6.503882874914036,120.91211300203577,0
1,1,13.915693361191124,1,13.927535194258398,1,1,39.919044492461715,285.78126407142537,286.8461151555277,6482.594673986612,13.427122013829983,6.439010425895414,77,1
1,1,14.521542133238787,1,13.319828453545941,1,0,41.586703382435125,285.7618220504586,286.82453355674227,2180.8346763604495,13.980372495743607,6.336118659390139,3.1856741309165955,0
1,1,9.709611491091625,1,12.188881042807616,1,0,28.481470013232293,285.7814837461373,286.8538217529072,498.6942204697698,10.702036893169593,5.860560483349501,0,0
1,1,12.970303715381903,1,16.684008115829396,1,0,37.553292988355935,285.81187998526235,286.8774720886859,5469.990189567944,12.93836536415238,6.348306158435828,80.6598206453491,0
1,1,15.566361845257584,1,9.423910411723014,1,1,46.26788906337709,285.61864047847126,286.6331228069248,42287.67538149364,14.398039707257315,7.039568159964547,1548.9422107014689,1
1,1,15.041307718203491,1,12.056252127701367,1,1,43.66216376440262,285.61181768130484,286.62803729784673,3762.747748164232,14.497612845982776,6.103669581116997,0,0
1,1,15.315861369811437,1,8.538840225457902,1,0,46.498466395052716,285.6360826516806,286.6480610533436,3019.8514527747466,15.755603095904954,4.858419487042081,0,1
1,1,11.78983493148635,1,11.626269718093425,1,0,36.28861154240439,285.60519224990963,286.62028532786246,2633.8378783681546,11.269170697691763,6.9202805307191015,187.19682800769806,0
1,1,13.885989578049319,1,8.329199681468417,1,0,46.560846116672,285.6128265338688,286.6290673823049,16587.253353288535,13.385076805264434,6.746466666794445,87.26591100823134,0
1,1,14.89023070582191,1,9.747497774276896,1,0,45.5538678722274,285.61630907089375,286.6310641296247,37060.02343157691,13.603051486432745,7.034423425407139,1335.7604909865186,1
1,1,16.27615755322207,1,6.523767643723011,1,1,47.39496948427631,286.0578400077796,287.1967730297888,3776.5225625000603,13.851118368627814,7.112735816270637,1,1
1,1,14.517661854920695,1,5.375314999233632,1,1,48.782766921036824,286.01812956429285,287.15127051261777,646.2736315911461,12.890579625712462,4.3469987513885044,0,0
1,1,15.644583215451915,1,7.301438265199918,1,1,46.81662630975593,286.0401811360988,287.17708228809323,5271.043298709879,14.743696012024921,5.42781632858904,1,1
1,1,14.461020934556709,1,6.980898535514888,1,1,43.246256458688244,286.05324524833634,287.1907092063467,3351.3916225100743,12.167032796008016,7.026590509645428,0,1
1,1,15.674416582836084,1,5.298075110571876,1,1,49.94490658005725,286.13231383566597,287.2742995050391,589.8015429135703,13.727647382963582,6.3324127230644836,0,0
1,1,15.30646055203652,1,7.302640999538186,1,1,45.976915879021,286.0556947417873,287.19287035536473,6307.58132638505,13.324425274491947,6.501170758510406,0,1
1,1,16.615209417123353,1,13.187231909373327,1,1,41.79737268388676,285.53883040501256,286.7131915351399,5000.894556723379,15.23528422957421,4.560251720389243,0,0
1,1,16.643869017958135,1,17.800085053039826,1,1,43.60460083587325,285.6168665207873,286.79057751959857,1199.6257118573192,16.704689757393997,2.805430610064365,0,0
1,1,15.55143622066751,1,13.757865935144242,1,0,45.47966626991571,285.62160226046717,286.7916877411579,1825.6504042130298,15.987841944579403,4.61517390748584,0,0
1,1,14.745180977213519,1,13.276554564022845,1,1,39.144732674908674,285.5687433523601,286.7373011112032,4075.708901947848,13.367385079767049,5.4824427948280645,0,0
1,1,13.56093210487929,1,12.981757100111228,1,0,40.820892388640964,285.6288757324219,286.7955322265625,550.6654984051129,13.896569341697466,5.436373446239744,0,0
1,1,15.455750453218018,1,14.649067249909649,1,1,40.752604636474466,285.5944533454584,286.7669878276954,3358.330016268136,14.924408227849248,4.565053232414389,0,0
1,1,15.73498345913172,1,5.718514658278501,1,1,55.89021606801308,285.63762560029636,286.8104728965443,2394.212799050176,12.445947834217302,7.465813140095189,193.65462510287762,0
1,1,16.067341540160182,1,5.583167131931827,1,1,55.82332455214685,285.6310432235632,286.8012932158248,6502.371517596256,13.398378463180817,5.658155521099652,21.81806057691574,0
1,1,13.781767079168265,1,6.467090596941423,1,0,47.32084005225762,285.6506765048435,286.8285504794239,1248.5134066790692,11.944268610157232,5.548193309828063,61.01266927458346,0
1,1,15.323173692340644,1,3.59132875486024,1,1,61.621037916643665,285.6172059071337,286.79109225279865,2223.844453432306,12.774186860869735,4.6343977166893495,0.7477964162826538,0
1,1,14.605403184197225,1,6.697466764440741,1,0,47.624015457284585,285.6278476757015,286.80574497672734,1675.3462114864888,12.700189130994131,5.087306098043935,42.71028310060501,0
1,1,14.902366732895688,1,16.44623405985905,1,1,43.13050125002162,285.2089986655532,286.27505484809006,3780.9470541491287,12.54731294657724,6.688174976942191,29.832252472639084,0
1,1,14.079276893316637,1,18.29023634610702,1,1,40.26817186196411,285.19505015281993,286.26269516363527,3036.143009715628,12.048001189023445,6.803481305802798,23.83450049161911,1
