X,Y
25.185860255903517,64.32955757830247
24.661260581417906,64.54813892515114
24.64065376447837,64.54514864675983
24.654600621199975,64.54470503038507
24.6609244792875,64.55205991492616
24.653927400926325,64.54298546194708
24.648319538723594,64.55087557314842
26.215116747841797,64.5619977530245
26.2129899065814,64.55705053347086
26.212682351793998,64.56738799258855
26.733280442934475,64.78873736614942
26.74405844934031,64.78551438647492
26.730750548769613,64.79162681107255
26.733236140758795,64.78735862206436
28.296695934748556,64.79162550448142
28.279026733534923,64.78161877807514
28.294933723109796,64.78328331296036
28.294368260888433,64.78640462105643
28.2887495750051,64.7812711933031
29.40317471086203,64.77531611765586
29.410751441653122,64.77287387554487
29.415210348619574,64.77564213091671
29.42937263956702,64.77019960312153
29.82897284068279,64.74464868113465
29.82374639011613,64.75438081769082
29.81824144769013,64.75023655348586
29.823122046049406,64.76128447070512
29.821504390495765,64.75391268951036
25.694318573129507,65.00556375717363
25.692020779792365,65.0090339469385
25.690404073687134,65.00219851895123
25.691261430980017,65.01075281244016
25.691934852410512,65.00621867846819
26.190438464138403,65.01289391103033
26.21057029857139,65.01704999381538
26.190972674846783,65.0117316069113
26.195740958291744,65.01024933077085
26.20642144207953,65.00794891106281
26.19815907431175,65.00788875782239
27.791227181190557,65.01054421259988
27.781292061220093,65.02042739873735
27.79295732169217,65.00927484105468
27.793753545279852,65.01873861356104
29.376756755961974,65.00372744574875
29.383322653805664,64.99499514281712
29.370700731012892,64.98935692891078
29.382145861940916,64.99430722458305
29.384303273564264,64.99358064676284
27.819852492681687,65.24145173229252
27.81823194921243,65.23533687059071
27.823215791697272,65.23169230782099
27.817960535742653,65.23755673302024
27.81576643876041,65.45459899734455
27.815436859939496,65.45195634591072
27.804957254179783,65.4629162036767
27.80238962003599,65.45505846501314
27.80443146803469,65.4539342086126
28.347631487183587,65.44721177970483
28.34365453329205,65.46201161785308
28.345358316528664,65.45377169932416
28.35481430461511,65.45205315447367
28.881976787799044,65.44877800861455
28.88134152593732,65.44886600768103
28.878554818569828,65.4523395501994
28.888863195845992,65.45010948456094
28.888951032535246,65.45686835386368
26.71333693163302,65.68085925457306
26.724657801320276,65.68752921112909
26.73028595520422,65.67812566386353
26.720882638934647,65.68392211947973
26.725509264180843,65.69001397625709
27.240691865249676,65.67721098215475
27.265442942137014,65.67109943586271
27.25506232370926,65.67341949505789
27.248999985725213,65.67423176619316
27.809362082827263,65.68446664725725
27.814749663616546,65.68250733125255
27.81278967236953,65.68876557020558
27.81291981996574,65.6822946920694
28.356703979324752,65.68250496896434
28.355618125912283,65.68041472517238
28.349067032090296,65.67581232586593
28.358202961397097,65.67510416516063
28.36686828486706,65.68325300840175
26.185733396477737,65.90252861933325
26.17133800122925,65.9044113754382
26.180323401768522,65.90856136017135
26.17108429883813,65.90740253262247
26.17468729276514,65.90866257388542
28.377241157979125,66.1376016776741
28.368710561461832,66.13112414171891
28.395123099023284,66.13228003706323
28.383351528717984,66.1347980451623
28.386076452210904,66.13321925598264
28.387126098864794,66.1298866899403
26.140950873293974,66.3476176098009
26.14201053510972,66.3584768886156
26.13058855539145,66.35884605392913
26.134372529616446,66.35351655580433
26.719411590609283,66.36198506608127
26.712172888873294,66.35366750026506
26.714933610143206,66.34973080726711
26.71357401048203,66.35333209816504
24.473444716601936,66.56017506386449
24.454003244248895,66.55351645747336
24.455432095152197,66.5670674729628
24.46490539330189,66.55773758497112
24.463995874450756,66.55934854680075
24.462213497850126,66.56411627950509
25.585971381394625,66.58574185339359
25.575967879774154,66.58377487209825
25.595895581336478,66.56984263067565
25.590169736196437,66.57567190292339
25.58397122690143,66.57929312334963
28.408399423483463,66.57882667564914
28.40374889807652,66.57821303163361
28.405334240016636,66.56945079946614
28.969488366240906,66.57976437368607
28.96846959562432,66.56677660090466
28.968581879972312,66.57621813464881
28.96727932540069,66.56533607317657
26.154316840274195,66.81178814972694
26.150640820697866,66.8116205047815
26.15083299519254,66.80376574829977
26.140354852560563,66.80676405752929
26.137446851352355,66.80575794130527
26.141911369664893,66.80318595889824
25.00019252866967,67.01289093433908
24.99062269841158,67.02258204281259
24.978363516181155,67.01680349082385
24.992954041630774,67.01635355860581
24.98446986390341,67.01792031631325
26.137892357622906,67.02018525436402
26.136640568999105,67.03011122324577
26.1470362289074,67.02119480984119
26.138096290729354,67.02915787479786
26.131028975066474,67.02728892234776
24.89895417625853,68.36589955184215
24.897324547756764,68.35940621389581
24.88242973450773,68.35895834690487
24.885867702378754,68.37128587560345
25.461833272671132,68.59232285859268
27.326488334410726,69.94806161852313
23.6544926126309,60.80006784973605
23.647853780442524,60.796138939455915
23.65493715561883,60.79595736636318
25.415623572295175,60.293767199589055
25.423793014712018,60.292629646292255
25.417423416909685,60.291294168720135
19.549290915575426,60.18520033207381
19.562043309401133,60.175516277691074
19.55370652289311,60.18607618889667
19.551036599525833,60.17744114639117
19.55411935343421,60.192876254942036
19.552546796545922,60.1775665844732
19.976121960798626,60.34875328772602
19.966005343047353,60.34284675431665
19.97457303763036,60.34052517270696
19.967719840285653,60.34231140428332
25.858018361517175,60.52593395445077
25.854365080086378,60.51372520658649
25.856279075005776,60.525366035913166
25.863388049364367,60.522246808125104
25.8586190151429,60.52316625289338
27.24099050514344,60.53215951917006
27.23887400201249,60.53606389068583
27.22908689666512,60.53046308829055
27.23317775511368,60.531095197805136
27.24185498749953,60.531559491709054
21.72973631407827,60.601676484605186
21.72002198309546,60.598730438061295
